,X,y
2356,data_agumented/train/fake/d50705dec19859abe19deb5c3af5f3bd_1.png,data_agumented/train/fake/d50705dec19859abe19deb5c3af5f3bd_1.mask.png
2357,data_agumented/train/fake/14548214e97adf237ee3bac90809baf6_5.png,data_agumented/train/fake/14548214e97adf237ee3bac90809baf6_5.mask.png
2358,data_agumented/train/fake/62181550c772f3277ca96e0516b45d9b_0.png,data_agumented/train/fake/62181550c772f3277ca96e0516b45d9b_0.mask.png
2359,data_agumented/train/fake/d09aedf8c4f0622413bf67f8e5715bcf_6.png,data_agumented/train/fake/d09aedf8c4f0622413bf67f8e5715bcf_6.mask.png
2360,data_agumented/train/fake/bc3d64f2379104d8e69c7e6a883bb08c_2.png,data_agumented/train/fake/bc3d64f2379104d8e69c7e6a883bb08c_2.mask.png
2361,data_agumented/train/pristine/003f2d6e572e2587ffa809f78ff4a5c4_3.png,default.mask.png
2362,data_agumented/train/fake/b957bf062b8006317f24bdba5dd0abfe_1.png,data_agumented/train/fake/b957bf062b8006317f24bdba5dd0abfe_1.mask.png
2363,data_agumented/train/pristine/4e8e61821e23fc29b0eb84252f9eb09d_0.png,default.mask.png
2364,data_agumented/train/fake/bd993ecb7172acc9508e2d74fa239e6c_5.png,data_agumented/train/fake/bd993ecb7172acc9508e2d74fa239e6c_5.mask.png
2365,data_agumented/train/fake/17030938cc2cb314cb87552dcc9516a4_2.png,data_agumented/train/fake/17030938cc2cb314cb87552dcc9516a4_2.mask.png
2366,data_agumented/train/pristine/0bfaef412dff8e9d3530ea8d73a1b6df_1.png,default.mask.png
2367,data_agumented/train/fake/b0e304ca50739b4bb48620960a4006b9_5.png,data_agumented/train/fake/b0e304ca50739b4bb48620960a4006b9_5.mask.png
2368,data_agumented/train/fake/756a2f39b0b82013ee00b825d66ad0bc_6.png,data_agumented/train/fake/756a2f39b0b82013ee00b825d66ad0bc_6.mask.png
2369,data_agumented/train/pristine/1f3cb8e3a0e12cd2108c52ebb00efcc4_1.png,default.mask.png
2370,data_agumented/train/fake/e92c3770990b6a1fc78bc068a2e03b29_2.png,data_agumented/train/fake/e92c3770990b6a1fc78bc068a2e03b29_2.mask.png
2371,data_agumented/train/pristine/1d8ce4e2c38d5802f756fe1a295bafa7_1.png,default.mask.png
2372,data_agumented/train/pristine/1c853fc69f2b4c662af17fd02be45828_0.png,default.mask.png
2373,data_agumented/train/fake/cd9b2df963652cea69a16b7e368cd7f1_3.png,data_agumented/train/fake/cd9b2df963652cea69a16b7e368cd7f1_3.mask.png
2374,data_agumented/train/pristine/2e99c2221971f70482d80a7148eab6d4_0.png,default.mask.png
2375,data_agumented/train/fake/b7e384ec275a27be0ce4d95c729d4b04_0.png,data_agumented/train/fake/b7e384ec275a27be0ce4d95c729d4b04_0.mask.png
2376,data_agumented/train/pristine/06fe0c72e57341ceefe3de9fbe12c381_3.png,default.mask.png
2377,data_agumented/train/pristine/3dfd63f3e4d34de1091bebba86e46ad2_1.png,default.mask.png
2378,data_agumented/train/pristine/6c66a2aa9c0f8f6c9895be73090f1d72_0.png,default.mask.png
2379,data_agumented/train/pristine/3de6cffce5e0922289bc60c4928acc83_1.png,default.mask.png
2380,data_agumented/train/pristine/7a704292b212a8c0fb6c76230d6e9d00_3.png,default.mask.png
2381,data_agumented/train/pristine/2cea5e8c6e865004b13bd3a7fa0cbad9_1.png,default.mask.png
2382,data_agumented/train/fake/b73fef9b8686be108f9deec80e8ed880_3.png,data_agumented/train/fake/b73fef9b8686be108f9deec80e8ed880_3.mask.png
2383,data_agumented/train/pristine/4d82bb88be2aa19d56c83462359c7648_1.png,default.mask.png
2384,data_agumented/train/pristine/5d85b435a136808f1930adfe119035fb_1.png,default.mask.png
2385,data_agumented/train/fake/919881fcd4d0a4117719449a60788f18_3.png,data_agumented/train/fake/919881fcd4d0a4117719449a60788f18_3.mask.png
2386,data_agumented/train/fake/d6c24dd444b8b840d764a26f18e1d0e0_5.png,data_agumented/train/fake/d6c24dd444b8b840d764a26f18e1d0e0_5.mask.png
2387,data_agumented/train/fake/a470313562508266ecf17a4a5410fc6f_2.png,data_agumented/train/fake/a470313562508266ecf17a4a5410fc6f_2.mask.png
2388,data_agumented/train/pristine/4cf0e711b26495bbd617c8dcdc7a1585_1.png,default.mask.png
2389,data_agumented/train/pristine/1bad4a292e400413353b5c9891c1339f_1.png,default.mask.png
2390,data_agumented/train/fake/bd2dc6a591234f7855101bb3e66c96c8_3.png,data_agumented/train/fake/bd2dc6a591234f7855101bb3e66c96c8_3.mask.png
2391,data_agumented/train/pristine/6af621f64b5b11f653bbe5f563ab047a_0.png,default.mask.png
2392,data_agumented/train/fake/a3978283d13463af3d6d98c6ae6d6be7_0.png,data_agumented/train/fake/a3978283d13463af3d6d98c6ae6d6be7_0.mask.png
2393,data_agumented/train/pristine/1e1fec12730c80a71aa1a33e3e8beb02_3.png,default.mask.png
2394,data_agumented/train/fake/a607a69c1d589cf0e9d24ff6162abf01_5.png,data_agumented/train/fake/a607a69c1d589cf0e9d24ff6162abf01_5.mask.png
2395,data_agumented/train/pristine/1a80f8fe6e4d92e3cb2af31d22d09366_3.png,default.mask.png
2396,data_agumented/train/fake/b3f8eaa84b5f310be720b0e856b4eb51_2.png,data_agumented/train/fake/b3f8eaa84b5f310be720b0e856b4eb51_2.mask.png
2397,data_agumented/train/fake/aa5b0752be8375e478e7df19747494fd_2.png,data_agumented/train/fake/aa5b0752be8375e478e7df19747494fd_2.mask.png
2398,data_agumented/train/pristine/6fdf37eac40272f49a0a7c8cce21fc40_1.png,default.mask.png
2399,data_agumented/train/fake/c328943933b839c4f9d2d0c94a831eab_0.png,data_agumented/train/fake/c328943933b839c4f9d2d0c94a831eab_0.mask.png
2400,data_agumented/train/pristine/2ce3d81e1782d472878b8a79515b3e01_1.png,default.mask.png
2401,data_agumented/train/fake/966360f61a4e1d058f71002b43136b60_5.png,data_agumented/train/fake/966360f61a4e1d058f71002b43136b60_5.mask.png
2402,data_agumented/train/fake/a3978283d13463af3d6d98c6ae6d6be7_5.png,data_agumented/train/fake/a3978283d13463af3d6d98c6ae6d6be7_5.mask.png
2403,data_agumented/train/fake/ca76eefff717b507a0eba5353324d9e5_1.png,data_agumented/train/fake/ca76eefff717b507a0eba5353324d9e5_1.mask.png
2404,data_agumented/train/pristine/6a5a7b324744227f828329a29744ff2a_1.png,default.mask.png
2405,data_agumented/train/fake/c7eff213225543a37732bbe719485211_7.png,data_agumented/train/fake/c7eff213225543a37732bbe719485211_7.mask.png
2406,data_agumented/train/pristine/2b32d604a1b9c593107d3b74d60af796_3.png,default.mask.png
2407,data_agumented/train/fake/422896874343197d07d448cfff92ddea_6.png,data_agumented/train/fake/422896874343197d07d448cfff92ddea_6.mask.png
2408,data_agumented/train/pristine/4f4b66b8b7cc67c5a4ceca7115e3a2d8_3.png,default.mask.png
2409,data_agumented/train/fake/c6c43b9a036bde516d4525d97f2c8223_7.png,data_agumented/train/fake/c6c43b9a036bde516d4525d97f2c8223_7.mask.png
2410,data_agumented/train/fake/b933cdeb03094c3bcc8a2cb319830d15_2.png,data_agumented/train/fake/b933cdeb03094c3bcc8a2cb319830d15_2.mask.png
2411,data_agumented/train/fake/a190948fddf9545c431efaebddee915d_1.png,data_agumented/train/fake/a190948fddf9545c431efaebddee915d_1.mask.png
2412,data_agumented/train/pristine/3c68835fa4b3d1b0ced20fd4f6033e94_0.png,default.mask.png
2413,data_agumented/train/pristine/6d27f89567e1bbb4ae2f4c4a03daac10_1.png,default.mask.png
2414,data_agumented/train/pristine/0ad15fb810f4cf428742462824236158_0.png,default.mask.png
2415,data_agumented/train/pristine/5da397367179d6cceb846dfbce4f99a5_3.png,default.mask.png
2416,data_agumented/train/pristine/3d4b212f8fcea18a455229e92eb4917f_3.png,default.mask.png
2417,data_agumented/train/fake/f0da2ba0cdf1426911f59dec320cd9a2_6.png,data_agumented/train/fake/f0da2ba0cdf1426911f59dec320cd9a2_6.mask.png
2418,data_agumented/train/pristine/1aa02ef2c243b3d2b70fc612759bb100_3.png,default.mask.png
2419,data_agumented/train/pristine/1b2d8da303239dd9e189d58840825be5_3.png,default.mask.png
2420,data_agumented/train/pristine/4d1f45b47db78a09538e65ce848e9201_1.png,default.mask.png
2421,data_agumented/train/pristine/0bbbede4d0f47bba44dc5a3dc57fbffe_1.png,default.mask.png
2422,data_agumented/train/fake/a3978283d13463af3d6d98c6ae6d6be7_2.png,data_agumented/train/fake/a3978283d13463af3d6d98c6ae6d6be7_2.mask.png
2423,data_agumented/train/pristine/2c5aa72e1277f712013e1ea0ad075632_3.png,default.mask.png
2424,data_agumented/train/fake/c6e38b5fcc7d77df53dd101605d68b92_7.png,data_agumented/train/fake/c6e38b5fcc7d77df53dd101605d68b92_7.mask.png
2425,data_agumented/train/pristine/3f12bff27921caae44fa8498a21e1210_0.png,default.mask.png
2426,data_agumented/train/pristine/5a25dce69a98d43ba6e9006a27876124_3.png,default.mask.png
2427,data_agumented/train/fake/ce6fc3053fb6221f93f5c376a005e658_1.png,data_agumented/train/fake/ce6fc3053fb6221f93f5c376a005e658_1.mask.png
2428,data_agumented/train/fake/c834e3170c81cebd468accb10ef07c1f_1.png,data_agumented/train/fake/c834e3170c81cebd468accb10ef07c1f_1.mask.png
2429,data_agumented/train/fake/0363353570f16ff0a73aa0a03a7795b8_7.png,data_agumented/train/fake/0363353570f16ff0a73aa0a03a7795b8_7.mask.png
2430,data_agumented/train/pristine/5e069825fe7ac8cf471bd8bfd11f2454_1.png,default.mask.png
2431,data_agumented/train/fake/c7bebc1bd86c69b8117482029f8506f2_7.png,data_agumented/train/fake/c7bebc1bd86c69b8117482029f8506f2_7.mask.png
2432,data_agumented/train/fake/87238ad60578291fff62151eb6618adb_0.png,data_agumented/train/fake/87238ad60578291fff62151eb6618adb_0.mask.png
2433,data_agumented/train/fake/aa61a96b0a18b8dbc65fd20af3644958_1.png,data_agumented/train/fake/aa61a96b0a18b8dbc65fd20af3644958_1.mask.png
2434,data_agumented/train/fake/d114ce94a3994d16e43a4de93fe72e17_3.png,data_agumented/train/fake/d114ce94a3994d16e43a4de93fe72e17_3.mask.png
2435,data_agumented/train/pristine/3cfab460cd775b2fc3261f9f9d387c9e_3.png,default.mask.png
2436,data_agumented/train/pristine/5b4593eeb12b1665ba1123837c0a596e_1.png,default.mask.png
2437,data_agumented/train/pristine/3b74f3fda8320ddf906ae86e4709ede2_3.png,default.mask.png
2438,data_agumented/train/pristine/2a4184a818a59e3a07886b52d296510e_0.png,default.mask.png
2439,data_agumented/train/pristine/1b5ca2ed819194c4ca3d2808eee0805a_0.png,default.mask.png
2440,data_agumented/train/fake/8403960a267cea6cec8473736454c4bd_1.png,data_agumented/train/fake/8403960a267cea6cec8473736454c4bd_1.mask.png
2441,data_agumented/train/pristine/0ec531ed32ebca1834044887bf1e99b1_1.png,default.mask.png
2442,data_agumented/train/pristine/6c5aa1ebdbcd6761c8682bbcccaf6add_0.png,default.mask.png
2443,data_agumented/train/pristine/0a15c829c3beb36bf53e73654fb6ece0_0.png,default.mask.png
2444,data_agumented/train/pristine/6d0d1c17629c3ba479e015a15255b7fa_3.png,default.mask.png
2445,data_agumented/train/fake/bd993ecb7172acc9508e2d74fa239e6c_2.png,data_agumented/train/fake/bd993ecb7172acc9508e2d74fa239e6c_2.mask.png
2446,data_agumented/train/fake/acb0d5f4885a2dc4cd37f8e7671ec852_6.png,data_agumented/train/fake/acb0d5f4885a2dc4cd37f8e7671ec852_6.mask.png
2447,data_agumented/train/pristine/0f352ea89e9a19c68d11d4b8d961bd79_1.png,default.mask.png
2448,data_agumented/train/pristine/0b26efae81c3d92960e5f646bce16bfe_1.png,default.mask.png
2449,data_agumented/train/pristine/1d91a3f7e1d9799eeadc4fb572f5c344_3.png,default.mask.png
2450,data_agumented/train/fake/bcd5608b3999bb8d454d0903fc3bd759_2.png,data_agumented/train/fake/bcd5608b3999bb8d454d0903fc3bd759_2.mask.png
2451,data_agumented/train/fake/aa5b0752be8375e478e7df19747494fd_1.png,data_agumented/train/fake/aa5b0752be8375e478e7df19747494fd_1.mask.png
2452,data_agumented/train/fake/c9171cef5cbaa557cfda9c22532e74c3_5.png,data_agumented/train/fake/c9171cef5cbaa557cfda9c22532e74c3_5.mask.png
2453,data_agumented/train/fake/b9c5470e3233747c69d951707fc0caa1_6.png,data_agumented/train/fake/b9c5470e3233747c69d951707fc0caa1_6.mask.png
2454,data_agumented/train/pristine/0cb63a63de368044d42c739f42623289_1.png,default.mask.png
2455,data_agumented/train/fake/422896874343197d07d448cfff92ddea_0.png,data_agumented/train/fake/422896874343197d07d448cfff92ddea_0.mask.png
2456,data_agumented/train/pristine/1fd9000edad1eefd323e6319d78f5d77_3.png,default.mask.png
2457,data_agumented/train/fake/af4e76c3b9ef022cbffb9795592729ec_2.png,data_agumented/train/fake/af4e76c3b9ef022cbffb9795592729ec_2.mask.png
2458,data_agumented/train/fake/bea810fbe5f0ee59c79b4ebd4732f1a0_5.png,data_agumented/train/fake/bea810fbe5f0ee59c79b4ebd4732f1a0_5.mask.png
2459,data_agumented/train/pristine/0bbbede4d0f47bba44dc5a3dc57fbffe_0.png,default.mask.png
2460,data_agumented/train/fake/be07c00a9019c724132920b410951478_1.png,data_agumented/train/fake/be07c00a9019c724132920b410951478_1.mask.png
2461,data_agumented/train/pristine/5e66ff6f6051267582e73ff4190c0a79_3.png,default.mask.png
2462,data_agumented/train/pristine/5eb824e2876f2de1b176d29852e9d2de_0.png,default.mask.png
2463,data_agumented/train/fake/c78759a7396dd709da30a25683b6219c_6.png,data_agumented/train/fake/c78759a7396dd709da30a25683b6219c_6.mask.png
2464,data_agumented/train/pristine/4cf8c68437ad78a666ba949f081b9e4d_1.png,default.mask.png
2465,data_agumented/train/pristine/5cbaaf5f1f702e09b2d3b7adb264db95_0.png,default.mask.png
2466,data_agumented/train/pristine/6e260b6fc299cca97a047a268d1a4a4f_1.png,default.mask.png
2467,data_agumented/train/fake/813068ba4f493ad7308b4666e0afe711_1.png,data_agumented/train/fake/813068ba4f493ad7308b4666e0afe711_1.mask.png
2468,data_agumented/train/fake/c414179415b146d9cbeca0fb3fb351a7_5.png,data_agumented/train/fake/c414179415b146d9cbeca0fb3fb351a7_5.mask.png
2469,data_agumented/train/fake/93644a457afc64b27a692c1ecd9df773_1.png,data_agumented/train/fake/93644a457afc64b27a692c1ecd9df773_1.mask.png
2470,data_agumented/train/pristine/4a28995506ac48854eb426a5e06c12d0_3.png,default.mask.png
2471,data_agumented/train/fake/be015078936ab89c8c755cf290ba9a0f_3.png,data_agumented/train/fake/be015078936ab89c8c755cf290ba9a0f_3.mask.png
2472,data_agumented/train/fake/a190948fddf9545c431efaebddee915d_2.png,data_agumented/train/fake/a190948fddf9545c431efaebddee915d_2.mask.png
2473,data_agumented/train/pristine/1e1fec12730c80a71aa1a33e3e8beb02_1.png,default.mask.png
2474,data_agumented/train/fake/b81643f10ef2075412532d13eb274b1e_1.png,data_agumented/train/fake/b81643f10ef2075412532d13eb274b1e_1.mask.png
2475,data_agumented/train/fake/b9b25dcdf5f40747e548cc9c92a261c2_6.png,data_agumented/train/fake/b9b25dcdf5f40747e548cc9c92a261c2_6.mask.png
2476,data_agumented/train/fake/c2ccae30ccc8189fe03319b604cdde8b_7.png,data_agumented/train/fake/c2ccae30ccc8189fe03319b604cdde8b_7.mask.png
2477,data_agumented/train/fake/c4249fa108dfc8cc6617d0c03adaa9e4_1.png,data_agumented/train/fake/c4249fa108dfc8cc6617d0c03adaa9e4_1.mask.png
2478,data_agumented/train/pristine/1a1d66303c66705aed0c480852a4b7ca_3.png,default.mask.png
2479,data_agumented/train/fake/b81643f10ef2075412532d13eb274b1e_7.png,data_agumented/train/fake/b81643f10ef2075412532d13eb274b1e_7.mask.png
2480,data_agumented/train/pristine/1d91a3f7e1d9799eeadc4fb572f5c344_1.png,default.mask.png
2481,data_agumented/train/fake/aab5d03983b5d585608d8ff863f7b3fb_5.png,data_agumented/train/fake/aab5d03983b5d585608d8ff863f7b3fb_5.mask.png
2482,data_agumented/train/pristine/5a60b2a47e1ba7124df62092d1cc0706_1.png,default.mask.png
2483,data_agumented/train/pristine/2d2c4cc2cbab10b0e900675d680a2e17_0.png,default.mask.png
2484,data_agumented/train/pristine/03a529bdfeb4484b679ce36d419c0a04_1.png,default.mask.png
2485,data_agumented/train/pristine/6af277a42b1a7dd172e5181654f6df86_0.png,default.mask.png
2486,data_agumented/train/pristine/2c69a54e0566d5b13326a65ec7de7f5f_0.png,default.mask.png
2487,data_agumented/train/fake/ab3e3e6a64d42b2ec53685f24192daf3_6.png,data_agumented/train/fake/ab3e3e6a64d42b2ec53685f24192daf3_6.mask.png
2488,data_agumented/train/fake/0908dafde12041540b70d688315df6e9_0.png,data_agumented/train/fake/0908dafde12041540b70d688315df6e9_0.mask.png
2489,data_agumented/train/pristine/5e66ff6f6051267582e73ff4190c0a79_1.png,default.mask.png
2490,data_agumented/train/fake/da87f75ad935467d3c8d0ab08a559e76_3.png,data_agumented/train/fake/da87f75ad935467d3c8d0ab08a559e76_3.mask.png
2491,data_agumented/train/pristine/1fcc8711337c90f6c3dcfd1a07ed8a13_1.png,default.mask.png
2492,data_agumented/train/fake/d8edc14c38478d80b27a0bc6d41dc4ae_7.png,data_agumented/train/fake/d8edc14c38478d80b27a0bc6d41dc4ae_7.mask.png
2493,data_agumented/train/pristine/5a2c17fb2299adfb232fb5c99b48afbc_1.png,default.mask.png
2494,data_agumented/train/pristine/3d45630126c3c9ac290ff4712a0d752e_0.png,default.mask.png
2495,data_agumented/train/pristine/0e991f4a4c3d73a2c7c8d5f8d48bcca9_3.png,default.mask.png
2496,data_agumented/train/fake/cab8ac89fc001f1adb2ff4d8b3f9f9a9_0.png,data_agumented/train/fake/cab8ac89fc001f1adb2ff4d8b3f9f9a9_0.mask.png
2497,data_agumented/train/fake/bdaed1accdd28cf71be52229b654c0fd_3.png,data_agumented/train/fake/bdaed1accdd28cf71be52229b654c0fd_3.mask.png
2498,data_agumented/train/fake/244a7433a307b9a2c839cefe14c0ba1d_6.png,data_agumented/train/fake/244a7433a307b9a2c839cefe14c0ba1d_6.mask.png
2499,data_agumented/train/fake/b50643fbceb9221486caddcfa37304cb_6.png,data_agumented/train/fake/b50643fbceb9221486caddcfa37304cb_6.mask.png
2500,data_agumented/train/fake/d85e113fd3d5feeaccc27c66a2ac7c29_7.png,data_agumented/train/fake/d85e113fd3d5feeaccc27c66a2ac7c29_7.mask.png
2501,data_agumented/train/fake/c7aaa5080c49117748fce73bff068573_1.png,data_agumented/train/fake/c7aaa5080c49117748fce73bff068573_1.mask.png
2502,data_agumented/train/fake/e2e90ac338d909cd708d904145d5c932_1.png,data_agumented/train/fake/e2e90ac338d909cd708d904145d5c932_1.mask.png
2503,data_agumented/train/pristine/2a63345084dc487dafe9c5a850caf549_0.png,default.mask.png
2504,data_agumented/train/fake/afe58b89ed86f93d38c8dd156a8a8491_0.png,data_agumented/train/fake/afe58b89ed86f93d38c8dd156a8a8491_0.mask.png
2505,data_agumented/train/fake/b2474c062971986f588459818c212a8c_2.png,data_agumented/train/fake/b2474c062971986f588459818c212a8c_2.mask.png
2506,data_agumented/train/fake/b9b5386221a626f791fdd6cf400b73df_5.png,data_agumented/train/fake/b9b5386221a626f791fdd6cf400b73df_5.mask.png
2507,data_agumented/train/fake/a9667850a5652972443b765ae3ccf3ff_3.png,data_agumented/train/fake/a9667850a5652972443b765ae3ccf3ff_3.mask.png
2508,data_agumented/train/fake/b9c5470e3233747c69d951707fc0caa1_5.png,data_agumented/train/fake/b9c5470e3233747c69d951707fc0caa1_5.mask.png
2509,data_agumented/train/pristine/3caa8e3dbe2f3572dfb66cfea95a729e_0.png,default.mask.png
2510,data_agumented/train/fake/e7b762a90a95ff8d71497a6da103f649_3.png,data_agumented/train/fake/e7b762a90a95ff8d71497a6da103f649_3.mask.png
2511,data_agumented/train/fake/a607a69c1d589cf0e9d24ff6162abf01_1.png,data_agumented/train/fake/a607a69c1d589cf0e9d24ff6162abf01_1.mask.png
2512,data_agumented/train/fake/b815a74cfdca7f5da57fc1b0687f89cd_6.png,data_agumented/train/fake/b815a74cfdca7f5da57fc1b0687f89cd_6.mask.png
2513,data_agumented/train/fake/d1887e997c7035c12a04dd88ca0306b6_3.png,data_agumented/train/fake/d1887e997c7035c12a04dd88ca0306b6_3.mask.png
2514,data_agumented/train/pristine/2f4fc27e6917dade2020ceb35a0a1c3d_3.png,default.mask.png
2515,data_agumented/train/fake/ab3e3e6a64d42b2ec53685f24192daf3_3.png,data_agumented/train/fake/ab3e3e6a64d42b2ec53685f24192daf3_3.mask.png
2516,data_agumented/train/fake/a3902e315de94e425dfd3bd109dc88de_6.png,data_agumented/train/fake/a3902e315de94e425dfd3bd109dc88de_6.mask.png
2517,data_agumented/train/pristine/4e4037950d2b340f91b1ce62917ad628_0.png,default.mask.png
2518,data_agumented/train/pristine/4d1f45b47db78a09538e65ce848e9201_0.png,default.mask.png
2519,data_agumented/train/pristine/0c420e5d4ad357c01f6f16d9d4c9a5c5_3.png,default.mask.png
2520,data_agumented/train/fake/b97db18acbee83be9760fb8eb8661652_1.png,data_agumented/train/fake/b97db18acbee83be9760fb8eb8661652_1.mask.png
2521,data_agumented/train/fake/af77345bcf2cfcb77f0aa3eb0d724e98_2.png,data_agumented/train/fake/af77345bcf2cfcb77f0aa3eb0d724e98_2.mask.png
2522,data_agumented/train/pristine/3d4b212f8fcea18a455229e92eb4917f_0.png,default.mask.png
2523,data_agumented/train/pristine/3c403d2f5c47a8df6e774f44eb9e54ab_0.png,default.mask.png
2524,data_agumented/train/fake/b192b6242d69e023a4c2f26b42feadab_1.png,data_agumented/train/fake/b192b6242d69e023a4c2f26b42feadab_1.mask.png
2525,data_agumented/train/fake/cb5dece724ab947f6a615c7fe1f8c380_2.png,data_agumented/train/fake/cb5dece724ab947f6a615c7fe1f8c380_2.mask.png
2526,data_agumented/train/fake/87238ad60578291fff62151eb6618adb_2.png,data_agumented/train/fake/87238ad60578291fff62151eb6618adb_2.mask.png
2527,data_agumented/train/fake/2680cb774242658dd33dd7dccccf6308_3.png,data_agumented/train/fake/2680cb774242658dd33dd7dccccf6308_3.mask.png
2528,data_agumented/train/pristine/0ce49d459921e224bba36d3b41c3c2da_0.png,default.mask.png
2529,data_agumented/train/pristine/6a486eca64c70c43eb1c9985458ffa97_3.png,default.mask.png
2530,data_agumented/train/fake/c2ccae30ccc8189fe03319b604cdde8b_2.png,data_agumented/train/fake/c2ccae30ccc8189fe03319b604cdde8b_2.mask.png
2531,data_agumented/train/pristine/5a2c17fb2299adfb232fb5c99b48afbc_3.png,default.mask.png
2532,data_agumented/train/pristine/3a7f78afa41fc79c60edffe1e1853f06_3.png,default.mask.png
2533,data_agumented/train/fake/cc1234027ede8d9006ce01f0cd12b710_2.png,data_agumented/train/fake/cc1234027ede8d9006ce01f0cd12b710_2.mask.png
2534,data_agumented/train/fake/d85e113fd3d5feeaccc27c66a2ac7c29_1.png,data_agumented/train/fake/d85e113fd3d5feeaccc27c66a2ac7c29_1.mask.png
2535,data_agumented/train/pristine/4e6c448578bb02cb2a32379ceb09cbb1_1.png,default.mask.png
2536,data_agumented/train/pristine/1a5cfcd010b63ab468c1e3857a3e8fe6_3.png,default.mask.png
2537,data_agumented/train/fake/6743af3f663bc4244b0f80b93541f542_0.png,data_agumented/train/fake/6743af3f663bc4244b0f80b93541f542_0.mask.png
2538,data_agumented/train/fake/ad842756fbdb20f8d22ea1e151727d04_6.png,data_agumented/train/fake/ad842756fbdb20f8d22ea1e151727d04_6.mask.png
2539,data_agumented/train/fake/87327cd1756383fefd53a135523d1e5c_5.png,data_agumented/train/fake/87327cd1756383fefd53a135523d1e5c_5.mask.png
2540,data_agumented/train/pristine/0e12b739725814023bf25b7c91780852_3.png,default.mask.png
2541,data_agumented/train/pristine/3c387a33614cb63d87ccb98f8ba71158_3.png,default.mask.png
2542,data_agumented/train/fake/c2e9e25b3f224a2bc80ca1f6dd86f465_1.png,data_agumented/train/fake/c2e9e25b3f224a2bc80ca1f6dd86f465_1.mask.png
2543,data_agumented/train/fake/baa105757f53efb5355ed8690994de83_3.png,data_agumented/train/fake/baa105757f53efb5355ed8690994de83_3.mask.png
2544,data_agumented/train/fake/bc6699010f8031e38623087db86466b1_5.png,data_agumented/train/fake/bc6699010f8031e38623087db86466b1_5.mask.png
2545,data_agumented/train/fake/cccbca215f38e9a03c46f73265bba889_0.png,data_agumented/train/fake/cccbca215f38e9a03c46f73265bba889_0.mask.png
2546,data_agumented/train/pristine/01e0d36e157cd8808deea046c15fcea7_1.png,default.mask.png
2547,data_agumented/train/fake/d6c24dd444b8b840d764a26f18e1d0e0_0.png,data_agumented/train/fake/d6c24dd444b8b840d764a26f18e1d0e0_0.mask.png
2548,data_agumented/train/fake/be05023fef0c596b1691471cb7095d12_6.png,data_agumented/train/fake/be05023fef0c596b1691471cb7095d12_6.mask.png
2549,data_agumented/train/pristine/3caa8e3dbe2f3572dfb66cfea95a729e_1.png,default.mask.png
2550,data_agumented/train/fake/cdce0701fa96db632af5facf074fe654_7.png,data_agumented/train/fake/cdce0701fa96db632af5facf074fe654_7.mask.png
2551,data_agumented/train/pristine/3a3206097d2d16ed5d1aa45143a38726_3.png,default.mask.png
2552,data_agumented/train/fake/a470313562508266ecf17a4a5410fc6f_3.png,data_agumented/train/fake/a470313562508266ecf17a4a5410fc6f_3.mask.png
2553,data_agumented/train/fake/c01eb038f84397e1116a56414e16fcee_1.png,data_agumented/train/fake/c01eb038f84397e1116a56414e16fcee_1.mask.png
2554,data_agumented/train/fake/b47c970b9a25c103951ab48c55727ecc_6.png,data_agumented/train/fake/b47c970b9a25c103951ab48c55727ecc_6.mask.png
2555,data_agumented/train/fake/edb9414156ff96adf906cbba292e6cd4_2.png,data_agumented/train/fake/edb9414156ff96adf906cbba292e6cd4_2.mask.png
2556,data_agumented/train/pristine/0ea3a31150fe8d9fb13f7d52cde55fc8_0.png,default.mask.png
2557,data_agumented/train/pristine/0b53aa61ae3f6c6bc4b0cbb9d3e1b494_3.png,default.mask.png
2558,data_agumented/train/pristine/4b1b3f1ab4fcb051917f465385c0be22_3.png,default.mask.png
2559,data_agumented/train/fake/e3137a7b21d07b4daa8a23cf778cc083_6.png,data_agumented/train/fake/e3137a7b21d07b4daa8a23cf778cc083_6.mask.png
2560,data_agumented/train/pristine/6b9d8eff244ae655758e93932114314f_1.png,default.mask.png
2561,data_agumented/train/fake/df2f15d3d496f356e95aaf027d17dcaa_6.png,data_agumented/train/fake/df2f15d3d496f356e95aaf027d17dcaa_6.mask.png
2562,data_agumented/train/pristine/6bf06a5c16a66398eb1fe02d74abcb30_3.png,default.mask.png
2563,data_agumented/train/pristine/6e1177c78e01950142b53d0e52e8d3a9_1.png,default.mask.png
2564,data_agumented/train/pristine/3cdaea0f3649ddf671135bb68aeb40f9_3.png,default.mask.png
2565,data_agumented/train/fake/ad842756fbdb20f8d22ea1e151727d04_1.png,data_agumented/train/fake/ad842756fbdb20f8d22ea1e151727d04_1.mask.png
2566,data_agumented/train/fake/c328943933b839c4f9d2d0c94a831eab_6.png,data_agumented/train/fake/c328943933b839c4f9d2d0c94a831eab_6.mask.png
2567,data_agumented/train/fake/c239a9a08c352ec88ad81d4099e0ebcb_6.png,data_agumented/train/fake/c239a9a08c352ec88ad81d4099e0ebcb_6.mask.png
2568,data_agumented/train/pristine/2eb515a0b14569b9c98f3cb7e0a62686_0.png,default.mask.png
2569,data_agumented/train/pristine/3c8c56e88b6aebb17800b9b27ea69969_1.png,default.mask.png
